,date,close,ROI,RSI_14,Entry_signal_long_6,Exit_signal_long_6,Entry_signal_short_6,Exit_signal_short_6,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
40,2020-10-26 10:00,1903.67,-0.000813554,53.16800545,0,0,0,0,0,0,100000.0,0,0.0,0.0
41,2020-10-26 11:00,1904.48,0.000425494,54.5406338,0,0,0,0,0,0,100000.0,0,0.0,0.0
42,2020-10-26 12:00,1904.21,-0.000141771,53.97276449,0,0,0,0,0,0,100000.0,0,0.0,0.0
43,2020-10-26 13:00,1902.68,-0.000803483,50.74826878,0,0,0,0,0,0,100000.0,0,0.0,0.0
44,2020-10-26 14:00,1903.46,0.00040994800000000004,52.31242538,0,0,0,0,0,0,100000.0,0,0.0,0.0
45,2020-10-26 15:00,1902.49,-0.000509598,50.17822195,0,0,0,0,0,0,100000.0,0,0.0,0.0
46,2020-10-26 16:00,1902.08,-0.000215507,49.26336781,0,0,0,0,0,0,100000.0,0,0.0,0.0
47,2020-10-26 17:00,1902.04,-2.1e-05,49.16918093,0,0,0,0,0,0,100000.0,0,0.0,0.0
48,2020-10-26 18:00,1902.56,0.000273391,50.49428403,0,0,0,0,0,0,100000.0,0,0.0,0.0
49,2020-10-26 19:00,1902.29,-0.00014191399999999998,49.76880497,0,0,0,0,0,0,100000.0,0,0.0,0.0
50,2020-10-26 20:00,1905.41,0.0016401279999999998,57.38771722,0,0,0,0,0,0,100000.0,0,0.0,0.0
51,2020-10-26 21:00,1907.05,0.0008607069999999999,60.75712958,0,0,0,0,0,0,100000.0,0,0.0,0.0
52,2020-10-26 22:00,1908.94,0.0009910589999999999,64.26406047,0,0,0,0,0,0,100000.0,0,0.0,0.0
53,2020-10-26 23:00,1907.7,-0.000649575,60.4473578,0,0,0,0,0,0,100000.0,0,0.0,0.0
54,2020-10-27 0:00,1907.74,2.1e-05,60.52879514,0,0,0,0,0,0,100000.0,0,0.0,0.0
55,2020-10-27 1:00,1907.78,2.1e-05,60.61612267,0,0,0,0,0,0,100000.0,0,0.0,0.0
56,2020-10-27 2:00,1908.53,0.00039312699999999995,62.30032539,0,0,0,0,0,0,100000.0,0,0.0,0.0
57,2020-10-27 3:00,1904.27,-0.002232084,49.38267501,0,0,0,0,0,0,100000.0,0,0.0,0.0
58,2020-10-27 4:00,1901.37,-0.001522893,42.86660968,0,0,0,0,0,0,100000.0,0,0.0,0.0
59,2020-10-27 5:00,1900.93,-0.000231412,41.96190798,0,0,0,0,0,0,100000.0,0,0.0,0.0
60,2020-10-27 6:00,1900.92,-5.26e-06,41.94024345,0,0,0,0,0,0,100000.0,0,0.0,0.0
61,2020-10-27 7:00,1903.0,0.001094207,47.9587624,0,0,0,0,0,0,100000.0,0,0.0,0.0
62,2020-10-27 8:00,1905.73,0.001434577,54.60941412,0,0,0,0,0,0,100000.0,0,0.0,0.0
63,2020-10-27 9:00,1906.79,0.000556217,56.91192446,0,0,0,0,0,0,100000.0,0,0.0,0.0
64,2020-10-27 10:00,1905.78,-0.000529686,54.09612236,0,0,0,0,0,0,100000.0,0,0.0,0.0
65,2020-10-27 11:00,1908.72,0.001542675,60.25979543,0,0,0,0,0,0,100000.0,0,0.0,0.0
66,2020-10-27 12:00,1909.45,0.000382455,61.63719759,0,0,0,0,0,0,100000.0,0,0.0,0.0
67,2020-10-27 13:00,1908.71,-0.000387546,59.3900186,0,0,0,0,0,0,100000.0,0,0.0,0.0
68,2020-10-27 14:00,1908.02,-0.00036150099999999997,57.29255224,0,0,0,0,0,0,100000.0,0,0.0,0.0
