,date,close,ROI,EMA_5,EMA_10,EMA_15,EMA_20,EMA_50,Entry_signal_short_5,Exit_signal_short_5,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
2464,2021-03-19 11:00:00,1740.04,0.002610183750021644,1738.1821376040118,1737.8571734911502,1737.4337020816495,1737.1738728887613,1736.4860054192848,0,1,0,0,100061.40508011525,-1002,0,0.0
2465,2021-03-19 12:00:00,1742.47,0.0013965196202385677,1739.611425069341,1738.6958692200321,1738.0632393214435,1737.6782659469745,1736.7206718734305,0,0,0,0,100061.40508011525,0,0,0.0
2466,2021-03-19 13:00:00,1743.01,0.0003099049051058511,1740.7442833795608,1739.4802566345716,1738.681584406263,1738.1860501425006,1736.9673121921194,0,0,0,0,100061.40508011525,0,0,0.0
2467,2021-03-19 14:00:00,1742.51,-0.0002868600868611848,1741.3328555863739,1740.0311190646494,1739.1601363554807,1738.5978548908338,1737.1846724983109,0,0,0,0,100061.40508011525,0,0,0.0
2468,2021-03-19 15:00:00,1742.57,3.4433087901852844e-05,1741.7452370575827,1740.4927337801676,1739.5863693110452,1738.97615442504,1737.3958618121023,0,0,0,0,100061.40508011525,0,0,0.0
2469,2021-03-19 16:00:00,1745.23,0.001526481002197988,1742.9068247050552,1741.3540549110462,1740.2918231471647,1739.5717587655124,1737.7030829175103,0,0,0,0,100061.40508011525,0,0,0.0
2470,2021-03-21 17:00:00,1745.06,-9.74083645135515e-05,1743.6245498033704,1742.0278631090375,1740.8878452537685,1740.094448406892,1737.991589469765,0,0,0,0,100061.40508011525,0,0,0.0
2471,2021-03-21 18:00:00,1738.2,-0.0039310969250340175,1741.8163665355805,1741.3318879983033,1740.5518645970478,1739.914024749093,1737.999762431735,1,0,0,-1,101061.40508011525,1000,0,0.5753077896674721
2472,2021-03-21 19:00:00,1738.1,-5.7530778966863316e-05,1740.577577690387,1740.744271998611,1740.245381522417,1739.7412604872745,1738.003693316765,0,0,0,-1,101061.40508011525,0,0,0.5753077896674721
2473,2021-03-21 20:00:00,1739.59,0.0008572579253207646,1740.2483851269244,1740.5344043625007,1740.1634588321149,1739.7268547265815,1738.06590142199,0,0,0,-1,101061.40508011525,0,0,0.5753077896674721
2474,2021-03-21 21:00:00,1735.41,-0.002402865042912317,1738.6355900846163,1739.6026944784091,1739.5692764781006,1739.3157257050025,1737.961748425049,0,0,0,-1,101061.40508011525,0,0,0.5753077896674721
2475,2021-03-21 22:00:00,1738.97,0.0020513884327046927,1738.747060056411,1739.4876591186985,1739.4943669183374,1739.282799447383,1738.0012877024985,0,0,0,-1,101061.40508011525,0,0,0.5753077896674721
2476,2021-03-21 23:00:00,1740.69,0.0009890912436671948,1739.3947067042745,1739.7062665516619,1739.6438210535455,1739.4168185476324,1738.1067274004395,0,1,0,0,100059.97256371897,-1001,0,0.0
2477,2021-03-22 00:00:00,1742.64,0.0011202454199197296,1740.4764711361831,1740.239672633178,1740.0183434218525,1739.723788209763,1738.2845027965009,0,0,0,0,100059.97256371897,0,0,0.0
2478,2021-03-22 01:00:00,1737.05,-0.0032077767066061025,1739.334314090789,1739.6597321544186,1739.6473004941208,1739.4691417135944,1738.236090922128,1,0,0,-1,101059.97256371897,1000,0,0.575688667568579
2479,2021-03-22 02:00:00,1730.39,-0.003834086526006697,1736.3528760605261,1737.97432630816,1738.4901379323558,1738.6044615503952,1737.9284010820447,0,0,0,-1,101059.97256371897,0,0,0.575688667568579
2480,2021-03-22 03:00:00,1729.53,-0.000496997786626263,1734.078584040351,1736.4389942521314,1737.3701206908108,1737.7402271170242,1737.5990520200035,0,0,0,-1,101059.97256371897,0,0,0.575688667568579
2481,2021-03-22 04:00:00,1729.94,0.0002370586228628291,1732.699056026901,1735.2573589335614,1736.4413556044594,1736.9973483439746,1737.298697038827,0,0,0,-1,101059.97256371897,0,0,0.575688667568579
2482,2021-03-22 05:00:00,1731.63,0.000976912494075055,1732.3427040179342,1734.597839127459,1735.8399361539025,1736.486172311215,1737.0763951941672,0,0,0,-1,101059.97256371897,0,0,0.575688667568579
2483,2021-03-22 06:00:00,1733.5,0.0010799073705121116,1732.7284693452896,1734.3982320133755,1735.5474441346646,1736.2017749482418,1736.936144402239,0,0,0,-1,101059.97256371897,0,0,0.575688667568579
2484,2021-03-22 07:00:00,1736.3,0.0016152293048745658,1733.9189795635266,1734.7440080109436,1735.6415136178314,1736.211129715076,1736.9111975629355,0,1,0,0,100060.40433021965,-999,0,0.0
2485,2021-03-22 08:00:00,1732.22,-0.0023498243391119056,1733.352653042351,1734.2850974634994,1735.2138244156024,1735.831022123164,1736.727229031056,1,0,0,-1,101060.40433021965,1000,0,0.5772938772211382
2486,2021-03-22 09:00:00,1733.2,0.0005657479996767911,1733.3017686949008,1734.0878070155904,1734.962096363652,1735.5804485876251,1736.5889063239554,0,0,0,-1,101060.40433021965,0,0,0.5772938772211382
2487,2021-03-22 10:00:00,1737.91,0.0027175167320563354,1734.8378457966007,1734.7827511945734,1735.3305843181954,1735.8023106268986,1736.6407139190949,0,1,0,0,100057.11952805826,-1003,0,0.0
2488,2021-03-22 11:00:00,1738.38,0.000270439781116405,1736.0185638644007,1735.4367964319242,1735.7117612784216,1736.0478048529087,1736.7089212163853,0,0,0,0,100057.11952805826,0,0,0.0
2489,2021-03-22 12:00:00,1740.44,0.001185011332389907,1737.4923759096005,1736.3464698079379,1736.3027911186189,1736.4661091526316,1736.855238031429,0,0,0,0,100057.11952805826,0,0,0.0
2490,2021-03-22 13:00:00,1740.6,9.193077612557056e-05,1738.5282506064004,1737.1198389337674,1736.8399422287914,1736.8598130428568,1737.0020914419613,0,0,0,0,100057.11952805826,0,0,0.0
2491,2021-03-22 14:00:00,1739.5,-0.0006319659887394912,1738.8521670709338,1737.5525954912641,1737.172449450193,1737.1112594197275,1737.100048640316,0,0,0,0,100057.11952805826,0,0,0.0
2492,2021-03-22 15:00:00,1739.59,5.173900546129318e-05,1739.0981113806226,1737.9230326746704,1737.4746432689187,1737.3473299511822,1737.197693791676,0,0,0,0,100057.11952805826,0,0,0.0
2493,2021-03-22 16:00:00,1739.03,-0.0003219149339787064,1739.0754075870816,1738.124299461094,1737.669062860304,1737.5075842415458,1737.2695489371006,0,0,0,0,100057.11952805826,0,0,0.0
2494,2021-03-22 17:00:00,1739.16,7.475431706183144e-05,1739.1036050580549,1738.312608649986,1737.8554300027658,1737.6649571709224,1737.3436842729004,0,0,0,0,100057.11952805826,0,0,0.0
2495,2021-03-22 18:00:00,1739.59,0.00024724579682144915,1739.2657367053698,1738.5448616227154,1738.07225125242,1737.8482945832156,1737.431775085728,0,0,0,0,100057.11952805826,0,0,0.0
2496,2021-03-22 19:00:00,1739.33,-0.00014946050506148278,1739.28715780358,1738.687614054949,1738.2294698458677,1737.989409384814,1737.5062152784444,0,0,0,0,100057.11952805826,0,0,0.0
2497,2021-03-22 20:00:00,1737.23,-0.0012073614552730039,1738.6014385357196,1738.4225933176856,1738.104536115134,1737.9170846814984,1737.4953833067416,1,0,0,-1,101057.11952805826,1000,0,0.5756290186100862
2498,2021-03-22 21:00:00,1733.4,-0.002204659141276544,1736.86762569048,1737.5093945326514,1737.516469100742,1737.4868861404034,1737.3347800398099,0,0,0,-1,101057.11952805826,0,0,0.5756290186100862
2499,2021-03-22 22:00:00,1734.44,0.000599976923964407,1736.058417126987,1736.951322799442,1737.131910463149,1737.1967065079841,1737.2212592539352,0,0,0,-1,101057.11952805826,0,0,0.5756290186100862
2500,2021-03-22 23:00:00,1735.8,0.0007841147575009533,1735.972278084658,1736.7419913813615,1736.9654216552558,1737.063686840557,1737.165523596918,0,0,0,-1,101057.11952805826,0,0,0.5756290186100862
2501,2021-03-23 00:00:00,1735.8,0.0,1735.9148520564386,1736.5707202211138,1736.8197439483488,1736.9433357128848,1737.1119736519406,0,0,0,-1,101057.11952805826,0,0,0.5756290186100862
2502,2021-03-23 01:00:00,1737.69,0.0010888351192535062,1736.506568037626,1736.7742256354568,1736.9285259548053,1737.0144465973722,1737.134641351865,0,1,0,0,100056.8547387097,-1000,0,0.0
2503,2021-03-23 02:00:00,1738.31,0.00035679551588607683,1737.1077120250845,1737.053457338101,1737.1012102104544,1737.1378326357174,1737.1807338478704,0,0,0,0,100056.8547387097,0,0,0.0
2504,2021-03-23 03:00:00,1737.78,-0.0003048938336660534,1737.331808016723,1737.1855560039005,1737.186058934148,1737.1989914323158,1737.2042344812876,0,0,0,0,100056.8547387097,0,0,0.0
2505,2021-03-23 04:00:00,1739.44,0.0009552417452152183,1738.0345386778156,1737.595454912282,1737.4678015673794,1737.4124208197143,1737.291911560453,0,0,0,0,100056.8547387097,0,0,0.0
2506,2021-03-23 05:00:00,1738.21,-0.0007071241319045463,1738.0930257852106,1737.7071903827762,1737.5605763714566,1737.4883807416463,1737.3279150286703,0,0,0,0,100056.8547387097,0,0,0.0
2507,2021-03-23 06:00:00,1740.4,0.0012599168109721506,1738.8620171901407,1738.1967921313626,1737.9155043250248,1737.7656778138708,1737.4483889491144,0,0,0,0,100056.8547387097,0,0,0.0
2508,2021-03-23 07:00:00,1738.94,-0.0008388876120432043,1738.8880114600934,1738.331920834751,1738.0435662843968,1737.8775180220734,1737.5068835001298,0,0,0,0,100056.8547387097,0,0,0.0
2509,2021-03-23 08:00:00,1739.3,0.0002070226689820931,1739.025340973396,1738.5079352284326,1738.200620498847,1738.0129924961616,1737.5772017942425,0,0,0,0,100056.8547387097,0,0,0.0
2510,2021-03-23 09:00:00,1731.05,-0.004743287529465845,1736.3668939822642,1737.151947005081,1737.306792936491,1737.34985035367,1737.3212330964288,1,0,0,-1,101056.8547387097,1000,0,0.5776840645850785
2511,2021-03-23 10:00:00,1729.41,-0.0009474018659194617,1734.0479293215094,1735.7443202768845,1736.3196938194296,1736.593674129511,1737.0109886612747,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2512,2021-03-23 11:00:00,1730.08,0.00038741536130815213,1732.7252862143396,1734.7144438629052,1735.5397320920008,1735.9733242124148,1736.739185184362,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2513,2021-03-23 12:00:00,1727.02,-0.0017687043373716407,1730.8235241428933,1733.3154540696494,1734.4747655805008,1735.1206266683753,1736.3580406673282,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2514,2021-03-23 13:00:00,1727.96,0.0005442901645609234,1729.8690160952624,1732.3417351478952,1733.6604198829382,1734.438662223768,1736.0287057391974,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2515,2021-03-23 14:00:00,1727.18,-0.0004513993379475778,1728.9726773968418,1731.4032378482775,1732.850367397571,1733.7473610595996,1735.6816976709936,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2516,2021-03-23 15:00:00,1727.54,0.00020843224215183478,1728.4951182645614,1730.7008309667724,1732.1865714728747,1733.1561838158282,1735.3624154093866,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2517,2021-03-23 16:00:00,1727.07,-0.00027206316496286576,1728.0200788430413,1730.0406798819047,1731.5470000387656,1732.5765472619394,1735.0372226482339,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2518,2021-03-23 17:00:00,1727.29,0.00012738337183781923,1727.7767192286942,1729.5405562670126,1731.01487503392,1732.0730665703265,1734.7334099953625,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2519,2021-03-23 18:00:00,1727.01,-0.00016210364212143608,1727.5211461524627,1729.0804551275558,1730.5142656546802,1731.5908697541047,1734.4305311720148,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2520,2021-03-23 19:00:00,1727.39,0.00022003346824872597,1727.4774307683085,1728.7730996498185,1730.1237324478448,1731.1907869203806,1734.154431910367,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2521,2021-03-23 20:00:00,1727.88,0.0002836649511690492,1727.6116205122062,1728.6107178953064,1729.8432658918646,1730.8754738803439,1733.9083757570193,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2522,2021-03-23 21:00:00,1730.5,0.001516309002939975,1728.574413674804,1728.9542237325231,1729.9253576553815,1730.8397144631685,1733.7747139626267,0,0,0,-1,101056.8547387097,0,0,0.5776840645850785
2523,2021-03-23 22:00:00,1732.21,0.0009881537127998108,1729.7862757832029,1729.5461830538825,1730.2109379484586,1730.9702178476284,1733.713352630759,0,1,0,0,100056.18462519479,-1000,0,0.0
2524,2021-03-23 23:00:00,1731.89,-0.00018473510717520456,1730.4875171888018,1729.9723315895403,1730.4208207049012,1731.0578161478545,1733.6418486060236,0,0,0,0,100056.18462519479,0,0,0.0
2525,2021-03-24 00:00:00,1733.45,0.0009007500476356787,1731.4750114592014,1730.6046349368967,1730.7994681167886,1731.2856431813916,1733.6343251312774,0,0,0,0,100056.18462519479,0,0,0.0
2526,2021-03-24 01:00:00,1731.46,-0.0011479996538694692,1731.4700076394681,1730.7601558574606,1730.8820346021896,1731.302248592688,1733.5490574790704,0,0,0,0,100056.18462519479,0,0,0.0
2527,2021-03-24 02:00:00,1731.06,-0.0002310189088977621,1731.333338426312,1730.8146729742862,1730.9042802769159,1731.2791772981461,1733.4514473818522,1,0,0,-1,101056.18462519479,1000,0,0.577680727415572
2528,2021-03-24 03:00:00,1729.14,-0.0011091469966377776,1730.6022256175415,1730.5101869789614,1730.6837452423017,1731.075446126894,1733.2823710139364,0,0,0,-1,101056.18462519479,0,0,0.577680727415572
2529,2021-03-24 04:00:00,1731.24,0.0012144765606023622,1730.8148170783609,1730.6428802555135,1730.7532770870137,1731.0911179243326,1733.2022780329978,0,1,0,0,100056.08064266384,-1000,0,0.0
2530,2021-03-24 05:00:00,1734.68,0.0019870150874516934,1732.1032113855742,1731.3769020272384,1731.244117451137,1731.4329162172535,1733.2602279140567,0,0,0,0,100056.08064266384,0,0,0.0
2531,2021-03-24 06:00:00,1731.65,-0.0017467198561117447,1731.9521409237163,1731.426556204104,1731.294852769745,1731.4535908632295,1733.197081721349,0,0,0,0,100056.08064266384,0,0,0.0
2532,2021-03-24 07:00:00,1730.07,-0.0009124245661653596,1731.3247606158109,1731.1799096215395,1731.1417461735266,1731.3218203048264,1733.0744510656095,1,0,0,-1,101056.08064266384,1000,0,0.5780112943406914
2533,2021-03-24 08:00:00,1732.22,0.0012427242828325635,1731.6231737438745,1731.3690169630775,1731.2765279018356,1731.4073612281766,1733.0409431806838,0,1,0,0,100054.83791838102,-1001,0,0.0
2534,2021-03-24 09:00:00,1730.32,-0.0010968583667202436,1731.1887824959165,1731.1782866061544,1731.1569619141064,1731.3038030159692,1732.9342395265396,1,0,0,-1,101054.83791838102,1000,0,0.5779277821443433
2535,2021-03-24 10:00:00,1732.54,0.0012829996763603635,1731.639188330611,1731.4258708595808,1731.3298416748432,1731.4215360620672,1732.9187791529498,0,1,0,0,100053.55491870466,-1001,0,0.0
2536,2021-03-24 11:00:00,1733.93,0.0008022902790123523,1732.4027922204075,1731.8811670669297,1731.6548614654873,1731.660437389489,1732.958434872442,0,0,0,0,100053.55491870466,0,0,0.0
2537,2021-03-24 12:00:00,1734.32,0.0002249225747290584,1733.0418614802716,1732.3245912365783,1731.9880037823016,1731.9137290666806,1733.0118295833267,0,0,0,0,100053.55491870466,0,0,0.0
2538,2021-03-24 13:00:00,1735.18,0.0004958715807925618,1733.7545743201813,1732.8437564662909,1732.3870033095138,1732.2248024889013,1733.0968558741765,0,0,0,0,100053.55491870466,0,0,0.0
2539,2021-03-24 14:00:00,1734.56,-0.00035731163337526795,1734.0230495467874,1733.1558007451474,1732.6586278958246,1732.4472022518635,1733.1542340751896,0,0,0,0,100053.55491870466,0,0,0.0
2540,2021-03-24 15:00:00,1733.55,-0.0005822802324508827,1733.8653663645252,1733.2274733369384,1732.7700494088465,1732.5522306088287,1733.1697543075354,0,0,0,0,100053.55491870466,0,0,0.0
2541,2021-03-24 16:00:00,1734.69,0.0006576101064290629,1734.140244243017,1733.493387275677,1733.0100432327408,1732.755827693702,1733.2293717856708,0,0,0,0,100053.55491870466,0,0,0.0
2542,2021-03-24 17:00:00,1734.56,-7.49413439865565e-05,1734.280162828678,1733.6873168619172,1733.203787828648,1732.9276536276352,1733.281553284272,0,0,0,0,100053.55491870466,0,0,0.0
2543,2021-03-24 18:00:00,1734.16,-0.00023060603265379062,1734.240108552452,1733.7732592506588,1733.3233143500672,1733.045019948813,1733.3160021750848,0,0,0,0,100053.55491870466,0,0,0.0
2544,2021-03-24 19:00:00,1734.61,0.0002594916270699521,1734.3634057016347,1733.9253939323576,1733.4841500563086,1733.1940656679737,1733.3667471878266,0,0,0,0,100053.55491870466,0,0,0.0
2545,2021-03-24 20:00:00,1733.83,-0.00044966880163266326,1734.18560380109,1733.9080495810197,1733.52738129927,1733.2546308424521,1733.3849139647746,0,0,0,0,100053.55491870466,0,0,0.0
2546,2021-03-24 21:00:00,1733.15,-0.0003921953132659528,1733.8404025340603,1733.7702223844706,1733.4802086368607,1733.2446660003138,1733.3757016524305,1,0,0,-1,101053.55491870466,1000,0,0.5769841040879323
2547,2021-03-24 22:00:00,1735.43,0.0013155237573205802,1734.3702683560407,1734.0720001327484,1733.7239325572534,1733.4527930479032,1733.456262371943,0,1,0,0,100052.23939494733,-1001,0,0.0
2548,2021-03-24 23:00:00,1735.43,0.0,1734.7235122373606,1734.3189091995212,1733.9371909875968,1733.6410984719125,1733.533663847553,0,0,0,0,100052.23939494733,0,0,0.0
2549,2021-03-25 00:00:00,1735.61,0.00010372069170161424,1735.0190081582405,1734.5536529814265,1734.1462921141476,1733.828612903159,1733.6150887947076,0,0,0,0,100052.23939494733,0,0,0.0
2550,2021-03-25 01:00:00,1734.04,-0.0009045810982881707,1734.6926721054938,1734.4602615302576,1734.1330055998787,1733.84874500762,1733.6317519792292,0,0,0,0,100052.23939494733,0,0,0.0
2551,2021-03-25 02:00:00,1733.73,-0.00017877326935933358,1734.3717814036627,1734.3274867065743,1734.0826298998938,1733.8374359592756,1733.6356048427888,1,0,0,-1,101052.23939494733,1000,0,0.5767910805027311
2552,2021-03-25 03:00:00,1733.19,-0.00031146718347141444,1733.9778542691085,1734.1206709417424,1733.9710511624066,1733.7757753917251,1733.6181301430715,0,0,0,-1,101052.23939494733,0,0,0.5767910805027311
2553,2021-03-25 04:00:00,1732.2,-0.0005712010800893452,1733.3852361794054,1733.7714580432435,1733.7496697671065,1733.6257015448944,1733.5625171962845,0,0,0,-1,101052.23939494733,0,0,0.5767910805027311
2554,2021-03-25 05:00:00,1732.21,5.773005426590316e-06,1732.9934907862707,1733.4875565808356,1733.5572110462176,1733.490872826333,1733.5094773062342,0,0,0,-1,101052.23939494733,0,0,0.5767910805027311
2555,2021-03-25 06:00:00,1731.44,-0.0004445188516404297,1732.4756605241805,1733.115273566138,1733.2925596654404,1733.2955516047775,1733.4283213334409,0,0,0,-1,101052.23939494733,0,0,0.5767910805027311
2556,2021-03-25 07:00:00,1728.3,-0.0018135193827103489,1731.0837736827868,1732.2397692813854,1732.6684897072607,1732.8197847852744,1733.2272106929138,0,0,0,-1,101052.23939494733,0,0,0.5767910805027311
2557,2021-03-25 08:00:00,1729.65,0.0007811143898630579,1730.6058491218582,1731.7689021393155,1732.291178493853,1732.5179005200107,1733.0869279206427,0,0,0,-1,101052.23939494733,0,0,0.5767910805027311
2558,2021-03-25 09:00:00,1739.07,0.005446188535252805,1733.4272327479057,1733.0963744776218,1733.1385311821216,1733.1419099942952,1733.3215581982647,0,1,0,0,100049.15933057744,-1003,0,0.0
2559,2021-03-25 10:00:00,1737.02,-0.0011787909629858984,1734.6248218319372,1733.8097609362358,1733.6237147843565,1733.5112518996011,1733.466595131666,0,0,0,0,100049.15933057744,0,0,0.0
2560,2021-03-25 11:00:00,1730.9,-0.003523275494812905,1733.3832145546246,1733.2807134932834,1733.2832504363116,1733.2625612424954,1733.3659443421884,1,0,0,-1,101049.15933057744,1000,0,0.5777341267548673
2561,2021-03-25 12:00:00,1728.13,-0.0016003235311109474,1731.632143036417,1732.3442201308685,1732.6390941317727,1732.7737458860674,1733.1606131915148,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2562,2021-03-25 13:00:00,1727.51,-0.00035876930555001074,1730.2580953576114,1731.465271016165,1731.9979573653006,1732.2724367540613,1732.939020517338,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2563,2021-03-25 14:00:00,1730.72,0.001858165799329736,1730.4120635717404,1731.329767195044,1731.8382126946383,1732.1245856346268,1732.8520001048932,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2564,2021-03-25 15:00:00,1726.97,-0.002166728298049314,1729.2647090478272,1730.5370822504904,1731.2296861078084,1731.633672717043,1732.6213334341132,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2565,2021-03-25 16:00:00,1726.93,-2.316195417406685e-05,1728.4864726985516,1729.8812491140375,1730.6922253443329,1731.1857038868484,1732.3981438876776,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2566,2021-03-25 17:00:00,1727.1,9.84405853159398e-05,1728.0243151323675,1729.3755674569393,1730.243197176291,1730.7965892309585,1732.1903735391406,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2567,2021-03-25 18:00:00,1728.03,0.0005384749001215994,1728.0262100882455,1729.1309188284051,1729.9665475292547,1730.5331045422956,1732.0272216356454,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2568,2021-03-25 19:00:00,1727.4,-0.0003645770038713802,1727.8174733921635,1728.8162063141494,1729.6457290880978,1730.2347136335056,1731.8457619636595,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2569,2021-03-25 20:00:00,1728.35,0.0005499594766700255,1727.9949822614426,1728.7314415297585,1729.4837629520855,1730.0552170969809,1731.7086732592022,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2570,2021-03-25 21:00:00,1728.64,0.000167790088813069,1728.2099881742954,1728.7148157970748,1729.3782925830747,1729.9204345163166,1731.5883331313903,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2571,2021-03-25 22:00:00,1724.03,-0.0026668363569049003,1726.8166587828634,1727.8630311066975,1728.7097560101904,1729.359440752858,1731.2919279105515,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2572,2021-03-25 23:00:00,1724.98,0.0005510344947594613,1726.204439188576,1727.3388436327527,1728.2435365089166,1728.9423511573475,1731.044401325824,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2573,2021-03-26 00:00:00,1726.48,0.0008695752994236639,1726.296292792384,1727.1826902449795,1728.0230944453021,1728.7078415233148,1730.8654051953995,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2574,2021-03-26 01:00:00,1728.2,0.0009962466984847484,1726.9308618615894,1727.3676556549826,1728.0452076396396,1728.6594756639515,1730.7608795014623,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2575,2021-03-26 02:00:00,1728.43,0.00013308644832776828,1727.4305745743936,1727.5608091722586,1728.0933066846844,1728.6376208388128,1730.6694724621896,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2576,2021-03-26 03:00:00,1727.5,-0.0005380605520617365,1727.4537163829289,1727.5497529591207,1728.019143349099,1728.5292759970214,1730.5451794244566,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2577,2021-03-26 04:00:00,1727.87,0.0002141823444283819,1727.5924775886194,1727.6079796938259,1728.0005004304614,1728.4664878068286,1730.4402704274191,0,0,0,-1,101049.15933057744,0,0,0.5777341267548673
2578,2021-03-26 05:00:00,1730.31,0.0014121432746676545,1728.498318392413,1728.0992561131302,1728.2891878766538,1728.6420603966544,1730.4351617832065,0,1,0,0,100049.50019371223,-999,0,0.0
2579,2021-03-26 06:00:00,1725.81,-0.002600690049759824,1727.6022122616089,1727.6830277289246,1727.9792893920721,1728.3723403588779,1730.2537828897475,1,0,0,-1,101049.50019371223,1000,0,0.5794380609684728
2580,2021-03-26 07:00:00,1725.03,-0.00045196168755534666,1726.7448081744062,1727.2006590509382,1727.6106282180633,1728.0540222294615,1730.0489286587772,0,0,0,-1,101049.50019371223,0,0,0.5794380609684728
2581,2021-03-26 08:00:00,1724.84,-0.0001101430120056257,1726.1098721162707,1726.7714483144034,1727.2642996908053,1727.7479248742745,1729.8446569466685,0,0,0,-1,101049.50019371223,0,0,0.5794380609684728
2582,2021-03-26 09:00:00,1728.95,0.002382829711741419,1727.0565814108472,1727.1675486208756,1727.475012229455,1727.8624082195815,1729.8095723605245,0,1,0,0,100047.68075820079,-1001,0,0.0
2583,2021-03-26 10:00:00,1731.43,0.0014343965990919472,1728.5143876072314,1727.9425397807165,1727.969385700773,1728.2021788653358,1729.873118542465,0,0,0,0,100047.68075820079,0,0,0.0
2584,2021-03-26 11:00:00,1734.2,0.0015998336635034693,1730.4095917381546,1729.080259820586,1728.7482124881765,1728.7733999257798,1730.0428001682503,0,0,0,0,100047.68075820079,0,0,0.0
2585,2021-03-26 12:00:00,1732.46,-0.0010033444816053283,1731.0930611587698,1729.6947580350247,1729.2121859271542,1729.124504694753,1730.1375923185153,0,0,0,0,100047.68075820079,0,0,0.0
2586,2021-03-26 13:00:00,1732.04,-0.0002424298396500601,1731.40870743918,1730.1211656650205,1729.56566268626,1729.4021709143005,1730.2121965413187,0,0,0,0,100047.68075820079,0,0,0.0
2587,2021-03-26 14:00:00,1731.4,-0.00036950647791034186,1731.4058049594535,1730.3536809986526,1729.7949548504776,1729.5924403510337,1730.25877706911,0,0,0,0,100047.68075820079,0,0,0.0
2588,2021-03-26 15:00:00,1731.8,0.0002310269146355015,1731.5372033063031,1730.6166480898069,1730.045585494168,1729.8026841271258,1730.3192171840471,0,0,0,0,100047.68075820079,0,0,0.0
2589,2021-03-26 16:00:00,1732.52,0.0004157523963506105,1731.864802204202,1730.9627120734783,1730.354887307397,1730.0614761150186,1730.4055223925159,0,0,0,0,100047.68075820079,0,0,0.0
2590,2021-03-28 18:00:00,1731.26,-0.000727264331724875,1731.663201469468,1731.016764423755,1730.4680263939724,1730.1756212469213,1730.4390313182996,0,0,0,0,100047.68075820079,0,0,0.0
2591,2021-03-28 19:00:00,1731.19,-4.043297944844593e-05,1731.505467646312,1731.0482618012534,1730.558273094726,1730.2722287472147,1730.4684810705235,0,0,0,0,100047.68075820079,0,0,0.0
2592,2021-03-28 20:00:00,1731.23,2.3105493908825988e-05,1731.4136450975416,1731.0813051101165,1730.6422389578852,1730.3634450570041,1730.4983445579542,0,0,0,0,100047.68075820079,0,0,0.0
2593,2021-03-28 21:00:00,1731.6,0.00021372088052995508,1731.4757633983609,1731.175613271913,1730.7619590881495,1730.4812121944321,1730.541546732152,0,0,0,0,100047.68075820079,0,0,0.0
2594,2021-03-28 22:00:00,1731.89,0.00016747516747517288,1731.6138422655742,1731.3055017679294,1730.9029642021308,1730.615382461629,1730.5944272524598,0,0,0,0,100047.68075820079,0,0,0.0
2595,2021-03-28 23:00:00,1729.51,-0.0013742212265214215,1730.912561510383,1730.979046901033,1730.7288436768647,1730.510107941474,1730.5519006935401,1,0,0,-1,101047.68075820079,1000,0,0.578198449271759
2596,2021-03-29 00:00:00,1728.05,-0.0008441697359368173,1729.9583743402554,1730.4464929190272,1730.3939882172565,1730.275811947048,1730.453786940852,0,0,0,-1,101047.68075820079,0,0,0.578198449271759
2597,2021-03-29 01:00:00,1728.67,0.000358785914759574,1729.5289162268368,1730.1234942064764,1730.1784896900992,1730.1228774759006,1730.383834511799,0,0,0,-1,101047.68075820079,0,0,0.578198449271759
2598,2021-03-29 02:00:00,1725.13,-0.0020478171079499896,1728.0626108178915,1729.2155861689353,1729.547428478837,1729.6473653353387,1730.1778017858462,0,0,0,-1,101047.68075820079,0,0,0.578198449271759
